Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
22.0,Male,19,West,PayPal,1,7.0,17.91,111,51.37,0
49.0,Male,43,South,PayPal,3,5.0,10.79,58,45.77,0
61.0,Female,15,West,PayPal,3,5.0,19.73,18,42.18,0
18.0,Female,6,East,PayPal,3,4.0,18.5,359,36.63,1
40.0,Female,52,South,Debit Card,4,9.0,7.92,140,57.62,0
54.0,Male,9,South,Credit Card,2,6.0,12.58,194,40.3,0
25.0,Female,37,North,PayPal,3,10.0,14.03,130,59.85,0
30.0,Female,20,North,Debit Card,0,6.0,17.28,212,49.9,0
25.0,Female,34,West,PayPal,2,6.0,18.28,284,50.0,0
40.0,Female,38,North,Debit Card,1,6.0,14.36,120,51.29,0
60.0,Female,26,North,PayPal,1,1.0,5.53,42,32.91,1
18.0,Male,18,North,Credit Card,0,6.0,12.22,3,47.21,0
62.0,Male,28,North,PayPal,1,4.0,18.27,229,45.48,0
68.0,Male,55,East,Credit Card,2,2.0,15.71,229,45.92,1
41.0,Male,51,East,PayPal,4,6.0,18.05,343,52.07,1
52.0,Female,9,North,PayPal,5,1.0,15.11,141,28.23,1
41.0,Male,32,West,PayPal,1,1.0,5.66,57,33.77,1
34.0,Female,59,East,Debit Card,2,5.0,19.52,216,59.44,0
22.0,Male,53,North,Debit Card,2,6.0,18.77,131,57.69,0
37.0,Male,56,East,Credit Card,2,2.0,6.9,114,43.13,1
38.0,Male,59,South,Credit Card,0,10.0,6.69,191,66.94,0
48.0,Female,14,East,Credit Card,2,4.0,16.36,294,40.48,0
63.0,Male,28,West,Credit Card,1,4.0,10.73,315,42.57,1
28.0,Male,24,West,Debit Card,0,5.0,12.66,26,44.98,0
69.0,Male,13,South,Debit Card,4,10.0,10.06,84,48.75,0
32.0,Male,43,North,Debit Card,4,4.0,10.28,347,43.29,1
36.0,Female,12,West,PayPal,1,5.0,14.67,321,43.62,1
24.0,Male,51,East,Debit Card,1,10.0,18.28,330,67.81,1
68.0,Male,19,East,Credit Card,1,3.0,13.38,202,39.75,1
45.0,Male,21,West,PayPal,4,8.0,15.31,61,49.07,0
68.0,Female,27,South,PayPal,0,6.0,14.9,185,51.79,0
60.0,Male,58,North,Credit Card,2,8.0,13.27,246,62.31,0
22.0,Female,19,East,PayPal,2,5.0,9.66,1,41.24,0
22.0,Male,24,South,Credit Card,2,7.0,10.67,243,48.61,0
49.0,Male,45,North,PayPal,4,7.0,18.76,235,56.64,0
25.0,Male,28,East,Credit Card,4,6.0,17.4,17,49.43,0
27.0,Female,46,West,Credit Card,2,10.0,13.69,89,64.86,0
55.0,Female,56,East,Credit Card,4,4.0,18.68,52,51.81,0
64.0,Male,18,East,Credit Card,3,6.0,18.3,164,45.51,0
49.0,Female,44,East,Debit Card,2,9.0,18.92,303,63.13,1
65.0,Male,36,South,Debit Card,4,4.0,8.33,32,38.24,0
45.0,Male,42,West,Credit Card,2,6.0,15.76,198,53.91,0
34.0,Male,29,South,Debit Card,2,6.0,14.14,351,47.31,1
48.0,Female,17,East,Credit Card,1,3.0,16.01,201,40.53,1
25.0,Male,4,West,Credit Card,2,4.0,8.95,107,35.26,0
57.0,Female,44,North,PayPal,0,3.0,15.42,336,46.96,1
42.0,Male,45,West,Credit Card,2,3.0,11.15,345,44.12,1
26.0,Female,59,East,Credit Card,1,10.0,17.51,296,69.19,0
32.0,Male,4,North,Credit Card,3,4.0,8.17,337,31.58,1
67.0,Female,10,North,PayPal,3,6.0,7.76,287,38.92,0
20.0,Male,25,West,Credit Card,2,4.0,15.77,119,43.74,0
66.0,Male,31,North,PayPal,3,6.0,13.26,343,47.48,1
53.0,Male,3,South,Credit Card,2,2.0,13.36,31,28.52,1
21.0,Male,47,West,PayPal,2,4.0,16.29,154,49.97,0
31.0,Male,2,North,Debit Card,1,2.0,17.82,260,31.82,1
58.0,Female,57,North,PayPal,2,8.0,8.58,107,57.56,0
42.0,Female,49,South,Credit Card,1,7.0,17.43,363,60.76,1
67.0,Female,6,West,PayPal,2,6.0,18.09,107,43.99,0
27.0,Male,26,North,PayPal,1,8.0,9.31,117,51.58,0
38.0,Female,8,West,Credit Card,1,4.0,6.56,245,33.62,0
29.0,Female,27,East,Debit Card,3,2.0,19.18,229,37.72,1
44.0,Female,25,West,Debit Card,3,4.0,11.94,23,41.23,0
57.0,Female,18,West,PayPal,2,5.0,11.28,197,43.34,0
30.0,Female,1,North,Debit Card,2,5.0,5.77,188,34.02,0
49.0,Male,48,North,Debit Card,2,9.0,15.03,217,61.86,0
48.0,Female,39,North,Debit Card,1,9.0,13.85,247,58.31,0
33.0,Female,3,West,Debit Card,1,8.0,13.63,154,45.67,0
49.0,Female,55,North,Credit Card,1,5.0,6.65,195,50.66,0
49.0,Female,4,West,Debit Card,1,2.0,10.28,116,29.75,1
51.0,Male,41,South,PayPal,1,5.0,17.19,196,51.58,0
28.0,Male,37,West,PayPal,3,1.0,7.62,55,33.86,1
27.0,Female,51,North,Credit Card,2,8.0,18.24,175,61.17,0
32.0,Female,15,North,Debit Card,0,2.0,6.82,144,35.08,1
34.0,Male,8,South,Debit Card,2,7.0,7.54,314,39.9,1
57.0,Male,38,West,PayPal,1,2.0,12.17,363,42.17,1
35.0,Male,50,South,Credit Card,2,5.0,19.18,217,54.43,0
26.0,Male,19,West,PayPal,2,10.0,9.94,257,53.73,0
57.0,Female,47,West,Credit Card,5,6.0,13.83,173,50.17,1
31.0,Male,26,North,Credit Card,1,5.0,7.24,94,41.59,0
42.0,Male,39,North,PayPal,0,6.0,8.72,219,50.73,0
67.0,Male,10,East,Credit Card,1,2.0,18.95,52,36.44,1
39.0,Male,38,East,PayPal,4,10.0,7.77,19,55.59,0
47.0,Male,49,North,Debit Card,1,1.0,19.47,237,47.03,1
37.0,Female,41,South,PayPal,1,8.0,6.79,171,52.0,0
38.0,Female,19,North,PayPal,4,3.0,10.99,275,33.64,1
61.0,Female,30,South,Debit Card,2,3.0,8.36,295,37.36,1
49.0,Male,5,West,Debit Card,1,9.0,8.32,364,47.14,1
68.0,Male,55,West,Debit Card,2,6.0,6.78,160,53.51,0
63.0,Male,31,South,Credit Card,2,4.0,14.74,240,42.86,0
66.0,Female,7,South,Credit Card,5,4.0,16.2,65,36.55,1
38.0,Male,19,North,Debit Card,3,7.0,15.15,217,47.38,0
52.0,Male,31,West,Credit Card,4,6.0,18.87,47,49.32,0
49.0,Female,52,North,Debit Card,1,2.0,7.19,74,41.56,1
47.0,Male,58,South,Credit Card,2,9.0,9.8,164,62.35,0
56.0,Female,39,East,PayPal,2,2.0,10.17,198,40.36,1
66.0,Female,24,East,Credit Card,0,8.0,8.48,328,51.65,1
29.0,Male,34,East,Credit Card,1,4.0,7.13,148,42.71,0
58.0,Female,57,South,PayPal,0,10.0,12.3,86,68.2,0
64.0,Male,23,North,Debit Card,3,1.0,17.52,9,33.18,1
35.0,Female,48,West,Credit Card,3,1.0,19.32,253,41.58,1
38.0,Male,45,South,Credit Card,1,9.0,6.94,232,59.44,0
30.0,Female,40,East,PayPal,0,4.0,17.35,247,51.56,0
38.0,Male,6,North,PayPal,1,1.0,17.37,1,32.82,1
25.0,Female,38,West,PayPal,2,3.0,10.83,267,41.09,1
63.0,Female,41,West,PayPal,1,3.0,6.65,105,41.77,1
57.0,Female,36,South,Debit Card,0,7.0,19.85,234,59.46,0
24.0,Male,11,West,Credit Card,5,8.0,19.73,81,48.29,1
61.0,Male,57,East,Credit Card,2,1.0,10.93,172,41.81,1
49.0,Female,17,West,Debit Card,3,3.0,8.71,307,33.32,1
28.0,Male,52,South,Credit Card,2,9.0,19.75,273,64.46,0
39.0,Female,7,North,Debit Card,2,4.0,8.8,359,32.2,1
39.0,Male,27,East,Debit Card,2,3.0,5.36,247,35.96,1
60.0,Female,47,East,PayPal,2,5.0,12.69,363,51.08,1
39.0,Female,15,North,Credit Card,1,1.0,8.92,112,30.87,1
45.0,Female,46,East,Debit Card,6,2.0,14.52,23,40.83,1
46.0,Male,13,South,PayPal,2,7.0,10.46,315,45.59,1
35.0,Male,45,South,PayPal,1,5.0,5.35,106,47.94,0
19.0,Male,26,West,Debit Card,2,10.0,13.84,94,58.55,0
46.0,Female,22,East,Credit Card,1,8.0,6.83,25,46.6,0
38.0,Male,28,West,Credit Card,2,6.0,8.21,145,44.62,0
32.0,Male,24,North,Debit Card,1,3.0,15.76,19,39.52,1
67.0,Male,42,South,Credit Card,0,5.0,13.66,46,54.95,0
48.0,Male,4,South,Credit Card,1,7.0,8.22,35,41.09,0
32.0,Female,49,West,Credit Card,4,2.0,9.06,202,39.54,1
68.0,Female,46,East,PayPal,3,10.0,14.32,23,61.96,0
41.0,Female,18,North,Credit Card,1,2.0,16.09,265,36.0,1
30.0,Male,16,East,PayPal,3,3.0,11.81,349,32.43,1
39.0,Male,33,South,Credit Card,3,9.0,16.81,187,57.75,0
54.0,Male,39,West,PayPal,0,1.0,7.28,190,39.77,1
50.0,Female,10,North,Debit Card,2,10.0,14.97,240,51.84,0
20.0,Female,9,West,Debit Card,3,8.0,11.14,349,46.15,1
36.0,Male,59,North,PayPal,1,7.0,15.65,127,63.4,0
40.0,Female,31,West,Credit Card,3,1.0,8.85,291,33.9,1
46.0,Female,28,South,Debit Card,4,3.0,9.87,111,36.27,1
47.0,Female,57,West,Credit Card,4,3.0,18.45,43,48.69,1
56.0,Female,3,East,PayPal,3,3.0,11.32,301,31.74,1
61.0,Female,54,East,Debit Card,3,7.0,13.86,134,56.24,0
64.0,Male,55,West,Debit Card,1,6.0,6.6,13,53.87,0
42.0,Female,14,North,Debit Card,2,2.0,7.68,11,30.6,1
54.0,Male,58,North,Debit Card,1,5.0,5.54,102,50.58,0
64.0,Male,25,South,Debit Card,2,6.0,11.37,197,46.06,0
25.0,Male,15,South,PayPal,4,2.0,19.83,55,35.36,1
59.0,Male,2,North,Debit Card,0,1.0,18.11,183,31.22,1
25.0,Male,14,South,Credit Card,2,4.0,17.92,363,38.53,1
61.0,Female,7,North,Debit Card,1,1.0,10.53,9,28.21,1
22.0,Female,36,West,Credit Card,1,3.0,7.6,148,41.26,1
20.0,Male,50,East,PayPal,4,7.0,14.8,25,55.97,0
21.0,Female,27,South,PayPal,2,2.0,11.26,72,36.9,1
57.0,Female,37,West,Debit Card,1,8.0,17.39,322,58.43,1
52.0,Male,38,West,Debit Card,2,1.0,6.94,57,35.37,1
51.0,Female,39,East,Credit Card,4,2.0,13.28,36,38.18,1
60.0,Male,15,South,Debit Card,3,4.0,8.78,179,35.89,0
42.0,Male,26,South,Debit Card,3,3.0,12.55,68,39.79,1
27.0,Male,1,West,Credit Card,2,7.0,9.53,1,41.37,0
38.0,Female,56,South,PayPal,4,6.0,12.59,48,52.17,0
56.0,Male,29,East,Credit Card,2,4.0,19.7,197,45.61,0
44.0,Male,1,West,PayPal,0,7.0,16.15,48,45.92,0
19.0,Male,43,North,Credit Card,1,6.0,15.51,355,55.7,1
58.0,Female,50,North,Credit Card,2,5.0,12.36,234,52.58,0
65.0,Female,46,North,Credit Card,1,10.0,8.58,188,61.9,0
26.0,Male,11,West,Credit Card,0,5.0,15.21,90,43.92,0
69.0,Male,10,East,PayPal,2,9.0,11.9,169,50.11,0
53.0,Female,59,East,Debit Card,2,4.0,6.23,363,48.97,1
39.0,Male,17,North,Debit Card,4,1.0,5.27,361,25.0,1
59.0,Female,36,South,Credit Card,1,10.0,9.92,177,58.95,0
43.0,Male,56,West,PayPal,4,5.0,7.25,192,47.01,0
29.0,Female,47,East,PayPal,2,1.0,18.59,133,43.69,1
31.0,Male,48,South,Credit Card,2,1.0,10.91,18,40.69,1
51.0,Female,13,North,PayPal,1,8.0,17.23,112,52.8,0
37.0,Male,9,West,PayPal,4,2.0,12.17,40,27.61,1
28.0,Female,11,East,Debit Card,2,9.0,7.72,102,47.66,0
33.0,Male,11,South,PayPal,1,7.0,9.06,174,44.57,0
68.0,Female,6,East,Debit Card,3,3.0,11.28,314,31.27,1
48.0,Male,1,East,PayPal,3,9.0,10.47,341,43.61,1
23.0,Female,54,South,PayPal,0,4.0,10.23,302,52.76,1
36.0,Female,6,North,PayPal,5,7.0,6.98,196,36.2,1
21.0,Female,22,South,PayPal,5,5.0,5.45,182,35.85,1
64.0,Male,56,West,Credit Card,1,4.0,11.6,241,51.16,0
37.0,Male,22,North,Debit Card,4,9.0,14.9,323,52.24,1
27.0,Male,37,East,Debit Card,1,5.0,10.33,113,47.26,0
41.0,Male,47,South,Credit Card,1,1.0,7.19,340,38.8,1
52.0,Male,27,North,Credit Card,2,5.0,19.46,163,47.72,0
55.0,Female,14,North,PayPal,4,8.0,18.2,71,47.09,0
57.0,Female,58,North,Credit Card,1,5.0,15.88,5,56.62,0
38.0,Male,58,West,PayPal,1,9.0,14.59,165,64.21,0
55.0,Female,32,South,PayPal,2,7.0,18.12,184,52.96,0
63.0,Male,34,East,PayPal,2,10.0,13.31,8,60.7,0
21.0,Female,7,North,PayPal,2,6.0,16.24,108,42.83,0
62.0,Male,42,North,PayPal,1,5.0,13.82,185,50.34,0
37.0,Male,48,South,Debit Card,6,5.0,5.57,284,40.07,1
34.0,Male,10,North,PayPal,2,7.0,8.2,154,43.42,0
24.0,Male,50,West,Credit Card,1,2.0,6.18,34,42.18,1
46.0,Female,30,North,Credit Card,4,2.0,5.23,22,30.92,1
20.0,Female,13,West,Debit Card,1,4.0,7.68,151,35.48,0
41.0,Male,1,East,PayPal,0,10.0,17.84,67,53.85,0
54.0,Male,1,West,PayPal,1,10.0,16.25,78,52.79,0
33.0,Male,47,South,Credit Card,1,6.0,13.6,232,56.15,0
69.0,Male,33,South,Credit Card,2,1.0,12.34,39,35.95,1
21.0,Female,38,North,Credit Card,4,5.0,8.84,165,42.79,0
41.0,Male,25,East,PayPal,1,6.0,12.12,99,47.25,0
51.0,Male,26,South,Debit Card,3,9.0,14.62,129,54.91,0
47.0,Female,13,West,Debit Card,2,9.0,16.73,19,53.49,0
35.0,Male,59,South,Debit Card,2,9.0,6.23,271,59.54,0
36.0,Female,28,South,Debit Card,4,3.0,15.63,1,39.03,1
48.0,Male,33,West,Credit Card,1,4.0,16.14,287,45.34,0
36.0,Male,37,North,PayPal,1,8.0,13.38,180,57.47,0
36.0,Male,57,West,Credit Card,3,8.0,12.54,342,61.3,1
39.0,Male,49,South,Debit Card,1,7.0,12.14,50,57.41,0
41.0,Female,48,East,PayPal,3,9.0,11.91,20,59.48,0
62.0,Male,8,North,Debit Card,1,5.0,6.66,105,36.85,0
29.0,Female,49,West,Credit Card,1,2.0,7.74,190,42.36,1
47.0,Female,47,South,PayPal,3,5.0,6.46,239,45.85,0
55.0,Male,56,South,Debit Card,2,2.0,8.64,43,42.98,1
48.0,Female,1,North,Debit Card,5,5.0,8.95,5,32.5,1
36.0,Female,5,South,Credit Card,6,7.0,8.16,66,35.35,1
65.0,Male,24,South,PayPal,1,7.0,16.03,251,51.39,0
62.0,Female,6,East,Credit Card,2,1.0,17.28,128,31.96,1
53.0,Female,25,South,Debit Card,4,9.0,9.91,185,51.29,0
47.0,Male,1,North,Debit Card,3,6.0,9.58,188,36.1,0
66.0,Female,25,West,PayPal,3,7.0,17.66,183,51.46,0
50.0,Male,1,West,Debit Card,1,2.0,14.36,71,31.39,1
35.0,Male,32,East,PayPal,2,1.0,9.4,66,33.56,1
69.0,Male,42,West,Debit Card,4,4.0,15.7,329,45.17,1
66.0,Male,42,North,Debit Card,0,9.0,10.17,250,61.56,0
45.0,Male,3,South,Credit Card,2,9.0,13.8,155,49.98,0
64.0,Female,49,East,PayPal,2,3.0,19.89,79,50.06,1
28.0,Female,19,West,PayPal,1,1.0,9.52,19,31.19,1
62.0,Female,43,East,Debit Card,1,2.0,18.96,269,46.06,1
50.0,Male,29,East,Credit Card,4,9.0,9.81,45,50.54,0
34.0,Female,50,West,Credit Card,3,9.0,13.1,262,59.83,0
23.0,Female,2,East,PayPal,4,1.0,11.9,222,23.53,1
21.0,Female,9,West,PayPal,2,9.0,16.75,129,51.1,0
37.0,Female,56,North,Debit Card,3,1.0,5.92,106,38.78,1
65.0,Female,17,West,PayPal,2,10.0,14.41,251,54.76,0
64.0,Male,46,South,Debit Card,3,4.0,16.41,121,48.18,0
32.0,Female,17,South,PayPal,0,8.0,6.58,281,48.16,0
23.0,Male,49,East,Credit Card,1,5.0,8.67,227,50.17,0
31.0,Female,20,South,Debit Card,2,4.0,18.43,138,44.36,0
28.0,Female,50,West,Credit Card,1,9.0,11.32,173,61.47,0
26.0,Female,43,West,Debit Card,1,9.0,8.43,271,57.67,0
33.0,Male,50,South,Credit Card,3,7.0,10.05,228,54.47,0
22.0,Female,4,North,Debit Card,1,5.0,14.83,107,41.0,0
69.0,Male,17,North,Debit Card,0,10.0,19.77,159,59.6,0
27.0,Male,50,South,Credit Card,1,1.0,17.2,136,43.79,1
67.0,Male,37,West,Debit Card,1,6.0,7.88,251,48.06,0
20.0,Female,46,North,Debit Card,1,10.0,13.67,30,65.4,0
30.0,Female,42,North,PayPal,2,6.0,6.0,98,50.28,0
60.0,Female,15,North,PayPal,1,10.0,8.7,97,53.48,0
66.0,Female,33,West,PayPal,3,4.0,7.58,257,38.83,0
62.0,Female,11,East,PayPal,7,1.0,15.18,11,24.05,1
23.0,Female,55,South,Debit Card,2,3.0,12.49,342,47.5,1
34.0,Female,20,East,Debit Card,1,9.0,18.99,168,56.98,0
62.0,Female,38,West,PayPal,3,1.0,8.19,211,34.75,1
68.0,Male,24,North,Credit Card,1,5.0,10.46,172,43.8,0
59.0,Male,16,North,Credit Card,0,6.0,8.54,120,45.13,0
52.0,Female,30,West,Debit Card,3,9.0,19.9,185,57.32,0
63.0,Female,34,South,Credit Card,2,1.0,10.81,39,36.96,1
43.0,Male,1,East,Debit Card,4,5.0,19.11,257,36.2,0
68.0,Female,24,South,Credit Card,0,1.0,10.86,279,35.35,1
22.0,Female,24,North,Debit Card,3,2.0,8.06,230,31.4,1
46.0,Male,9,South,Debit Card,1,2.0,6.79,115,29.06,1
54.0,Male,22,West,PayPal,2,5.0,17.83,304,45.1,1
37.0,Female,12,West,Debit Card,1,10.0,5.48,91,51.66,0
66.0,Female,17,South,PayPal,2,4.0,19.47,309,43.74,1
38.0,Female,25,West,PayPal,3,6.0,11.27,61,45.41,0
27.0,Male,28,West,PayPal,3,5.0,8.71,103,41.69,0
22.0,Male,15,West,Credit Card,4,2.0,14.26,215,32.02,1
53.0,Male,30,East,Credit Card,1,9.0,6.99,102,55.06,0
23.0,Male,51,North,Debit Card,2,10.0,6.08,143,61.64,0
43.0,Female,27,West,PayPal,2,8.0,17.42,90,54.43,0
56.0,Male,10,West,Debit Card,1,6.0,12.77,139,44.0,0
56.0,Female,58,East,PayPal,3,5.0,7.65,303,50.37,1
52.0,Female,27,North,PayPal,3,2.0,10.52,136,34.21,1
18.0,Male,12,South,Credit Card,1,4.0,12.59,5,38.36,0
41.0,Female,46,South,Debit Card,0,2.0,16.48,209,47.5,1
53.0,Female,31,South,Debit Card,1,2.0,12.52,87,40.2,1
23.0,Male,32,South,Credit Card,0,8.0,16.74,347,56.53,1
58.0,Male,32,West,Debit Card,3,4.0,6.73,319,37.42,1
63.0,Female,41,North,Credit Card,3,4.0,5.96,277,40.73,0
61.0,Male,59,West,PayPal,1,7.0,7.38,121,57.28,0
48.0,Female,45,East,Credit Card,1,4.0,16.58,245,51.79,0
37.0,Female,35,East,Credit Card,1,9.0,16.39,358,59.71,1
42.0,Female,46,West,PayPal,2,3.0,5.46,140,42.05,1
53.0,Male,21,West,Credit Card,0,6.0,15.28,112,47.92,0
38.0,Male,10,North,PayPal,1,7.0,17.83,240,49.67,0
61.0,Male,4,West,Credit Card,4,1.0,13.76,207,25.65,1
59.0,Male,27,North,Credit Card,1,9.0,16.36,119,57.24,0
47.0,Female,52,North,PayPal,1,7.0,8.84,84,55.21,0
39.0,Female,55,North,Credit Card,1,10.0,12.92,251,66.96,0
45.0,Female,25,South,Debit Card,1,7.0,9.72,278,50.91,0
52.0,Male,11,East,Credit Card,0,6.0,19.54,142,48.34,0
45.0,Male,48,West,Credit Card,2,8.0,18.69,350,60.68,1
31.0,Male,20,West,PayPal,0,5.0,11.69,31,44.94,0
27.0,Female,36,South,PayPal,3,8.0,7.05,326,50.88,1
33.0,Female,54,East,Debit Card,1,10.0,15.92,91,67.9,0
33.0,Male,54,North,PayPal,4,1.0,8.84,128,38.81,1
48.0,Female,55,North,Credit Card,1,3.0,7.53,267,44.75,1
59.0,Female,17,West,Debit Card,2,4.0,10.72,36,37.96,0
30.0,Male,11,West,Debit Card,0,8.0,6.46,280,46.56,0
23.0,Female,30,West,Credit Card,2,8.0,13.58,213,52.67,0
61.0,Female,35,North,PayPal,2,2.0,5.23,233,35.06,1
26.0,Female,41,North,Credit Card,1,7.0,18.38,228,56.46,0
62.0,Male,38,East,Credit Card,3,3.0,18.81,298,45.82,1
53.0,Male,22,West,Debit Card,3,6.0,16.0,237,45.32,0
60.0,Male,53,South,Debit Card,2,4.0,12.0,21,48.88,0
35.0,Male,48,West,PayPal,1,4.0,16.16,51,51.85,0
60.0,Female,51,East,PayPal,2,3.0,18.98,337,47.86,1
38.0,Female,27,East,Debit Card,4,2.0,7.38,311,33.38,1
21.0,Female,37,East,PayPal,1,4.0,11.99,62,47.54,0
50.0,Male,49,South,Debit Card,0,2.0,10.35,153,45.54,1
44.0,Male,35,North,Credit Card,0,7.0,11.09,224,52.44,0
24.0,Female,4,North,PayPal,2,1.0,19.28,142,30.89,1
23.0,Male,16,West,PayPal,3,1.0,8.88,41,26.69,1
49.0,Male,26,North,Credit Card,1,1.0,12.14,297,34.54,1
28.0,Female,57,South,Debit Card,5,4.0,17.95,45,50.24,1
37.0,Male,36,North,Credit Card,2,5.0,5.88,208,43.4,0
32.0,Female,58,North,Credit Card,2,7.0,7.81,275,56.11,0
24.0,Female,45,West,Debit Card,5,8.0,7.63,235,53.48,1
38.0,Female,26,West,Debit Card,0,1.0,11.67,341,35.68,1
59.0,Female,22,West,Credit Card,4,10.0,9.63,207,51.95,0
43.0,Female,55,North,Credit Card,2,1.0,11.5,26,41.51,1
61.0,Male,58,West,Credit Card,4,1.0,8.76,350,40.25,1
31.0,Male,56,West,PayPal,1,4.0,19.48,360,54.86,1
38.0,Male,1,West,Debit Card,3,5.0,14.8,141,38.6,0
35.0,Female,44,North,PayPal,6,6.0,7.06,347,43.17,1
22.0,Male,36,West,Debit Card,1,7.0,17.37,87,53.33,0
20.0,Female,43,South,PayPal,2,8.0,13.14,98,57.8,0
40.0,Male,37,South,PayPal,1,8.0,19.69,23,59.38,0
54.0,Male,17,South,PayPal,3,4.0,7.93,364,38.2,1
66.0,Male,38,North,Credit Card,1,9.0,16.05,148,60.67,0
36.0,Female,21,East,PayPal,2,9.0,14.89,54,53.14,0
68.0,Female,9,South,Debit Card,3,3.0,16.68,315,35.39,1
42.0,Female,13,South,PayPal,5,7.0,6.1,39,36.72,1
38.0,Male,11,East,Debit Card,0,4.0,13.71,334,39.64,1
58.0,Male,16,South,Credit Card,2,7.0,6.62,347,43.42,1
50.0,Male,59,West,PayPal,5,6.0,6.42,237,49.77,1
67.0,Male,2,South,PayPal,2,9.0,15.75,325,47.88,1
21.0,Female,42,West,Debit Card,1,7.0,9.73,324,54.69,1
59.0,Male,44,West,Debit Card,3,8.0,14.88,343,55.39,1
39.0,Female,43,East,Debit Card,0,4.0,19.79,225,52.28,0
50.0,Male,42,South,Debit Card,2,1.0,18.34,144,42.88,1
34.0,Male,13,South,Debit Card,2,8.0,15.17,288,48.63,0
41.0,Female,57,North,PayPal,2,6.0,8.93,211,54.6,0
51.0,Female,17,East,Credit Card,1,4.0,8.93,154,38.7,0
60.0,Female,24,North,Debit Card,3,5.0,13.78,227,42.92,0
58.0,Female,3,West,PayPal,4,4.0,16.84,82,32.78,0
56.0,Female,30,East,Debit Card,1,7.0,11.75,88,51.53,0
66.0,Female,13,South,Debit Card,3,3.0,9.99,4,33.98,1
34.0,Female,19,North,Credit Card,2,10.0,7.42,173,51.83,0
51.0,Female,7,East,PayPal,1,1.0,16.73,32,30.99,1
63.0,Male,19,South,PayPal,0,5.0,6.33,226,40.49,0
23.0,Male,45,South,Debit Card,3,1.0,14.32,339,40.45,1
51.0,Female,54,West,Debit Card,4,1.0,18.11,206,43.42,1
18.0,Female,40,South,Debit Card,2,6.0,15.46,102,51.96,0
27.0,Female,22,West,Debit Card,2,4.0,12.67,58,39.2,0
38.0,Male,18,West,Debit Card,2,8.0,9.68,269,49.08,0
22.0,Male,23,North,PayPal,4,2.0,18.31,150,36.76,1
19.0,Male,2,North,PayPal,3,4.0,11.34,252,31.9,0
39.0,Male,50,South,Credit Card,2,8.0,17.83,44,61.76,0
65.0,Male,50,East,Debit Card,1,8.0,16.74,30,63.18,0
27.0,Female,31,North,PayPal,1,3.0,19.85,14,45.76,1
51.0,Male,33,South,Credit Card,2,4.0,16.23,292,46.65,0
65.0,Female,16,South,Debit Card,3,2.0,8.08,200,30.12,1
68.0,Male,11,East,Credit Card,1,4.0,5.53,24,33.53,0
56.0,Female,33,South,Credit Card,0,9.0,7.85,251,55.02,0
39.0,Male,7,East,Credit Card,1,6.0,5.92,119,38.17,0
29.0,Female,31,East,Credit Card,3,4.0,12.52,78,41.03,0
41.0,Female,48,South,Debit Card,4,1.0,5.42,242,33.13,1
64.0,Female,46,East,PayPal,0,7.0,12.09,203,59.19,0
57.0,Female,47,East,PayPal,3,2.0,18.48,237,45.27,1
55.0,Female,14,North,Debit Card,8,6.0,16.23,294,37.19,1
27.0,Male,28,North,PayPal,1,10.0,19.16,348,61.75,1
52.0,Male,53,East,Credit Card,1,1.0,8.4,87,39.61,1
68.0,Female,43,West,Debit Card,1,7.0,12.97,210,56.84,0
66.0,Female,16,South,PayPal,1,4.0,9.78,276,36.54,0
49.0,Female,19,East,Debit Card,1,3.0,12.41,97,38.72,1
24.0,Male,17,South,Debit Card,6,10.0,13.36,2,47.74,1
38.0,Female,59,North,PayPal,2,7.0,5.54,229,55.16,0
37.0,Female,26,South,PayPal,3,3.0,8.5,243,37.19,1
43.0,Female,6,East,Debit Card,3,8.0,15.57,258,44.35,0
21.0,Female,43,East,Debit Card,5,4.0,16.59,42,45.05,1
63.0,Male,49,East,PayPal,2,3.0,13.54,213,47.2,1
69.0,Female,9,East,Debit Card,1,7.0,9.06,296,43.99,0
39.0,Female,50,West,PayPal,1,7.0,11.08,3,56.91,0
57.0,Female,31,West,Debit Card,2,10.0,19.3,279,60.94,0
38.0,Female,12,East,Debit Card,1,7.0,18.03,102,50.85,0
32.0,Male,23,West,PayPal,0,6.0,5.98,77,43.28,0
39.0,Male,54,South,Credit Card,0,3.0,7.5,202,48.61,1
45.0,Female,5,North,Debit Card,2,8.0,8.49,209,43.96,0
44.0,Male,36,South,Credit Card,2,9.0,16.33,354,59.62,1
58.0,Male,59,West,Debit Card,1,8.0,9.1,81,60.24,0
57.0,Male,36,East,PayPal,1,8.0,5.09,244,51.86,0
45.0,Female,3,West,Credit Card,2,10.0,16.99,235,50.54,0
66.0,Male,24,South,PayPal,3,7.0,14.64,67,48.74,0
19.0,Female,55,East,PayPal,0,10.0,9.3,297,66.76,0
20.0,Female,17,West,PayPal,2,5.0,15.13,221,41.01,0
25.0,Female,39,South,Credit Card,3,7.0,11.75,103,50.91,0
61.0,Female,26,East,Debit Card,2,10.0,8.53,295,54.0,0
50.0,Female,4,North,PayPal,3,9.0,7.06,53,42.32,0
59.0,Male,55,East,Credit Card,3,4.0,13.71,296,48.92,0
69.0,Female,45,South,PayPal,0,8.0,15.88,52,61.44,0
