Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST002687,,Male,25,North,PayPal,3,10.0,9.76,107,54.54,0
CUST002688,,Male,12,North,PayPal,2,9.0,17.56,131,52.42,0
CUST002689,,Female,21,East,Credit Card,5,4.0,13.05,10,37.33,1
CUST002690,39.0,Male,25,North,Debit Card,3,9.0,17.11,199,54.15,0
CUST002691,60.0,Male,11,West,PayPal,1,8.0,17.8,305,52.05,1
CUST002692,32.0,Male,9,West,Credit Card,2,8.0,11.64,312,46.3,1
CUST002693,39.0,Male,50,South,PayPal,3,2.0,10.38,90,42.78,1
CUST002694,54.0,Male,25,West,Credit Card,0,3.0,11.83,144,39.38,1
CUST002695,69.0,Male,35,South,PayPal,2,,14.79,295,59.09,0
CUST002696,59.0,Male,52,East,Debit Card,3,,10.51,109,59.51,0
CUST002697,29.0,Male,32,North,PayPal,2,3.0,16.62,352,44.48,1
CUST002698,64.0,Female,49,West,Credit Card,0,8.0,18.56,204,65.94,0
CUST002699,66.0,Female,14,South,PayPal,1,,9.23,44,39.23,0
CUST002700,59.0,Female,1,East,Debit Card,1,7.0,19.47,8,46.39,0
CUST002701,55.0,Female,17,South,Debit Card,2,4.0,14.34,301,40.03,1
CUST002702,,Male,25,North,Debit Card,2,8.0,18.17,353,54.9,1
CUST002703,62.0,Female,59,West,Debit Card,3,4.0,6.56,153,48.26,0
CUST002704,52.0,Female,8,East,Credit Card,4,5.0,8.77,17,33.37,0
CUST002705,47.0,Male,5,South,PayPal,2,1.0,9.82,339,26.57,1
CUST002706,41.0,Male,5,East,Debit Card,0,10.0,9.54,237,49.26,0
CUST002707,59.0,Male,41,South,PayPal,0,8.0,7.58,335,56.9,1
CUST002708,47.0,Male,35,South,Credit Card,3,7.0,18.02,56,53.07,0
CUST002709,31.0,Male,19,North,PayPal,2,5.0,11.28,44,40.23,0
CUST002710,23.0,Female,23,North,PayPal,1,6.0,19.45,309,50.76,1
CUST002711,20.0,Male,9,South,Debit Card,5,1.0,13.75,241,25.71,1
CUST002712,33.0,Female,54,West,Debit Card,1,8.0,7.08,39,59.8,0
CUST002713,24.0,Female,30,East,Credit Card,3,9.0,13.19,130,53.6,0
CUST002714,69.0,Male,50,East,PayPal,4,5.0,19.9,98,54.87,0
CUST002715,31.0,Female,16,North,Credit Card,4,10.0,13.48,281,52.59,0
CUST002716,26.0,Female,33,West,Credit Card,6,7.0,5.03,80,44.0,1
CUST002717,32.0,Male,2,South,Credit Card,1,10.0,19.0,288,52.87,0
CUST002718,,Female,14,North,Debit Card,4,4.0,8.52,335,35.45,1
CUST002719,52.0,Female,46,South,Debit Card,4,6.0,15.33,234,50.45,0
CUST002720,19.0,Female,1,South,PayPal,1,2.0,12.73,334,30.26,1
CUST002721,44.0,Male,26,North,PayPal,1,,9.88,169,42.84,0
CUST002722,19.0,Male,58,West,PayPal,3,5.0,9.24,79,51.43,0
CUST002723,52.0,Male,25,East,Debit Card,7,9.0,18.93,71,49.83,1
CUST002724,35.0,Female,16,North,Debit Card,7,9.0,18.68,263,49.38,1
CUST002725,31.0,Male,15,West,Credit Card,1,8.0,12.7,200,49.99,0
CUST002726,37.0,Female,26,South,Debit Card,2,4.0,8.88,211,39.42,0
CUST002727,35.0,Male,47,North,Credit Card,3,6.0,6.54,18,47.23,0
CUST002728,27.0,Female,44,East,Credit Card,2,7.0,7.35,273,52.41,0
CUST002729,42.0,Male,16,East,Debit Card,4,1.0,12.83,210,28.75,1
CUST002730,19.0,Male,14,South,Credit Card,3,1.0,9.62,117,28.07,1
CUST002731,42.0,Female,29,North,Credit Card,0,,5.63,104,39.93,0
CUST002732,50.0,Male,24,East,PayPal,1,3.0,11.83,77,39.0,1
CUST002733,53.0,Female,47,North,Credit Card,1,10.0,16.19,315,66.48,1
CUST002734,48.0,Male,55,East,Debit Card,4,4.0,18.38,11,52.77,0
CUST002735,31.0,Male,15,South,Debit Card,5,9.0,13.78,51,47.68,1
CUST002736,18.0,Female,19,South,Credit Card,2,2.0,15.85,7,37.67,1
CUST002737,63.0,Female,8,North,PayPal,2,4.0,10.46,37,36.02,0
CUST002738,33.0,Female,34,West,Debit Card,6,7.0,12.44,261,46.95,1
CUST002739,,Male,2,West,Debit Card,2,2.0,15.94,62,30.16,1
CUST002740,69.0,Female,27,South,PayPal,3,8.0,15.91,200,51.48,0
CUST002741,20.0,Male,10,East,Credit Card,2,10.0,11.37,330,51.9,1
CUST002742,,Female,35,West,Debit Card,5,4.0,13.16,90,40.55,1
CUST002743,58.0,Female,23,South,Credit Card,0,9.0,18.86,79,58.21,0
CUST002744,23.0,Female,49,East,Credit Card,0,1.0,14.48,55,44.26,1
CUST002745,42.0,Female,8,East,Credit Card,0,7.0,14.64,221,47.06,0
CUST002746,30.0,Female,28,West,Credit Card,1,1.0,16.77,92,38.99,1
CUST002747,51.0,Female,23,South,Debit Card,3,10.0,6.73,74,51.16,0
CUST002748,25.0,Male,4,East,PayPal,1,9.0,12.84,56,49.72,0
CUST002749,38.0,Female,14,East,Debit Card,3,10.0,19.39,232,55.73,0
CUST002750,51.0,Male,53,North,PayPal,1,10.0,10.42,179,63.24,0
CUST002751,,Female,42,North,Credit Card,3,1.0,9.42,61,36.5,1
CUST002752,42.0,Female,29,West,PayPal,1,3.0,14.02,360,39.34,1
CUST002753,,Female,1,North,Credit Card,4,7.0,8.32,117,36.26,0
CUST002754,,Male,4,South,Debit Card,1,1.0,13.34,78,29.63,1
CUST002755,62.0,Male,32,West,Debit Card,6,5.0,7.33,236,38.55,1
CUST002756,29.0,Female,33,West,PayPal,6,6.0,13.7,33,42.78,1
CUST002757,49.0,Male,49,North,Credit Card,3,3.0,14.04,55,44.5,1
CUST002758,49.0,Female,26,East,Credit Card,1,6.0,11.28,243,44.63,0
CUST002759,45.0,Female,17,South,PayPal,1,,10.74,274,37.93,0
CUST002760,30.0,Male,39,South,Credit Card,2,6.0,8.68,74,49.22,0
CUST002761,48.0,Male,23,South,Credit Card,2,6.0,9.96,21,43.92,0
CUST002762,31.0,Male,32,West,Credit Card,0,4.0,12.48,353,46.01,1
CUST002763,37.0,Male,52,South,Debit Card,2,1.0,8.71,201,40.07,1
CUST002764,35.0,Female,15,East,Debit Card,1,3.0,16.74,154,39.2,1
CUST002765,,Male,13,East,Debit Card,5,10.0,15.64,254,51.74,1
CUST002766,23.0,Male,2,North,Credit Card,1,7.0,9.04,207,41.22,0
CUST002767,49.0,Female,19,South,Debit Card,1,2.0,6.46,149,33.64,1
CUST002768,46.0,Male,24,West,Credit Card,2,4.0,5.0,183,34.82,0
CUST002769,,Male,45,North,Credit Card,0,6.0,13.95,302,56.59,1
CUST002770,,Male,24,East,PayPal,1,5.0,8.17,297,41.29,0
CUST002771,40.0,Male,11,South,Credit Card,3,6.0,5.19,261,36.22,0
CUST002772,36.0,Female,59,East,Debit Card,0,,10.39,44,54.69,0
CUST002773,48.0,Female,22,North,Debit Card,4,9.0,19.43,144,55.1,0
CUST002774,68.0,Male,15,East,Credit Card,1,2.0,15.35,244,35.09,1
CUST002775,22.0,Male,10,South,Debit Card,0,4.0,17.87,5,41.28,0
CUST002776,36.0,Female,41,South,Credit Card,4,1.0,7.17,62,32.62,1
CUST002777,51.0,Male,27,North,PayPal,3,7.0,6.1,346,45.31,1
CUST002778,27.0,Male,9,South,Credit Card,1,1.0,5.17,26,27.33,1
CUST002779,42.0,Male,52,East,Credit Card,3,6.0,19.33,317,58.37,1
CUST002780,19.0,Male,28,East,PayPal,2,10.0,9.5,325,58.15,1
CUST002781,28.0,Male,1,West,Debit Card,3,10.0,11.89,184,48.3,0
CUST002782,67.0,Male,17,West,PayPal,1,9.0,10.92,306,52.23,1
CUST002783,48.0,Male,31,West,PayPal,1,2.0,15.96,36,39.86,1
CUST002784,,Male,44,East,Credit Card,2,1.0,9.65,30,40.03,1
CUST002785,26.0,Male,10,East,Credit Card,1,10.0,13.03,69,137.31,0
CUST002786,40.0,Female,37,North,PayPal,6,3.0,19.93,232,41.08,1
CUST002787,36.0,Female,29,West,Debit Card,3,6.0,11.66,176,46.32,0
CUST002788,26.0,Female,18,East,PayPal,5,7.0,13.27,278,42.9,1
CUST002789,52.0,Male,47,North,Debit Card,1,8.0,12.54,33,56.83,0
CUST002790,38.0,Male,38,East,PayPal,1,4.0,17.05,69,49.3,0
CUST002791,,Female,39,North,PayPal,3,8.0,9.0,352,53.94,1
CUST002792,45.0,Male,49,West,Debit Card,0,7.0,7.56,255,56.54,0
CUST002793,,Female,6,West,PayPal,1,8.0,16.31,50,48.75,0
CUST002794,68.0,Male,40,West,Credit Card,0,5.0,11.23,23,50.13,0
CUST002795,24.0,Female,12,East,PayPal,2,10.0,18.71,254,55.73,0
CUST002796,,Female,53,East,Credit Card,2,7.0,14.66,164,58.47,0
CUST002797,33.0,Female,14,North,Debit Card,2,4.0,13.47,273,38.47,0
CUST002798,50.0,Male,44,South,Debit Card,1,1.0,6.06,181,37.56,1
CUST002799,21.0,Female,55,South,Credit Card,1,3.0,15.96,347,52.34,1
CUST002800,21.0,Male,10,West,PayPal,1,10.0,15.29,250,54.92,0
CUST002801,56.0,Male,54,South,Credit Card,1,9.0,14.6,237,64.91,0
CUST002802,57.0,Male,20,West,Credit Card,1,4.0,9.02,232,39.97,0
CUST002803,34.0,Male,15,North,Debit Card,0,,19.2,122,47.26,0
CUST002804,54.0,Male,31,South,Credit Card,2,3.0,9.82,242,40.26,1
CUST002805,56.0,Male,7,South,PayPal,3,6.0,7.28,134,36.38,0
CUST002806,69.0,Male,58,West,Credit Card,2,4.0,19.81,71,54.42,0
CUST002807,46.0,Female,41,North,Debit Card,6,5.0,16.19,346,44.88,1
CUST002808,69.0,Female,10,South,PayPal,2,7.0,11.22,310,44.48,1
CUST002809,53.0,Female,10,South,Debit Card,7,7.0,19.04,279,42.34,1
CUST002810,,Male,48,South,Credit Card,0,9.0,6.37,219,58.81,0
CUST002811,56.0,Male,39,North,Credit Card,2,2.0,6.31,185,37.85,1
CUST002812,,Male,28,North,Debit Card,2,4.0,15.24,307,44.99,1
CUST002813,54.0,Male,30,South,Debit Card,4,8.0,7.67,314,47.8,1
CUST002814,69.0,Female,37,West,PayPal,2,4.0,18.76,217,48.39,0
CUST002815,52.0,Male,55,West,Debit Card,1,3.0,17.61,281,52.34,1
CUST002816,24.0,Female,3,South,Debit Card,1,10.0,9.6,281,48.18,0
CUST002817,44.0,Male,50,North,Credit Card,6,6.0,18.33,125,52.12,1
CUST002818,45.0,Female,43,South,Credit Card,3,3.0,5.64,179,40.89,1
CUST002819,39.0,Male,15,North,Debit Card,0,2.0,13.23,327,35.52,1
CUST002820,31.0,Female,21,South,Debit Card,2,9.0,19.03,35,56.75,0
CUST002821,24.0,Male,52,North,Credit Card,5,3.0,17.83,70,46.04,1
CUST002822,54.0,Female,37,East,PayPal,1,1.0,10.34,360,36.9,1
CUST002823,39.0,Male,56,West,PayPal,2,9.0,7.74,178,60.67,0
CUST002824,22.0,Female,12,East,PayPal,0,5.0,8.16,49,39.65,0
CUST002825,19.0,Female,4,West,PayPal,3,7.0,12.72,68,40.57,0
CUST002826,44.0,Male,47,North,Credit Card,1,,13.95,7,44.62,1
CUST002827,38.0,Female,9,East,Debit Card,2,1.0,5.49,94,25.61,1
CUST002828,55.0,Male,39,West,PayPal,2,6.0,11.2,81,49.73,0
CUST002829,32.0,Male,42,South,Credit Card,3,5.0,17.46,250,49.96,0
CUST002830,38.0,Male,28,North,Debit Card,3,10.0,11.66,38,55.86,0
CUST002831,27.0,Female,23,North,PayPal,1,6.0,7.54,350,45.0,1
CUST002832,40.0,Female,45,South,Debit Card,1,2.0,19.32,45,45.82,1
CUST002833,56.0,Male,40,South,PayPal,1,7.0,8.99,359,52.54,1
CUST002834,22.0,Male,44,West,Debit Card,0,1.0,16.98,137,42.22,1
CUST002835,18.0,Female,22,North,PayPal,5,8.0,7.91,311,44.39,1
CUST002836,30.0,Female,24,West,PayPal,2,7.0,11.35,308,48.13,1
CUST002837,38.0,Female,51,South,Debit Card,2,7.0,12.36,305,57.15,1
CUST002838,43.0,Male,58,North,Debit Card,2,6.0,12.51,229,56.41,0
CUST002839,67.0,Male,26,South,Debit Card,2,10.0,12.75,183,57.32,0
CUST002840,62.0,Male,30,West,Credit Card,1,,8.37,326,44.55,1
CUST002841,38.0,Male,33,West,Credit Card,1,9.0,12.74,204,56.89,0
CUST002842,35.0,Male,16,West,Debit Card,1,3.0,12.23,111,36.1,1
CUST002843,54.0,Female,22,North,Credit Card,0,9.0,8.13,68,52.9,0
CUST002844,62.0,Male,49,South,PayPal,4,5.0,19.82,357,51.54,1
CUST002845,49.0,Female,57,South,Debit Card,3,8.0,17.98,38,62.37,0
CUST002846,53.0,Female,50,West,Credit Card,2,3.0,18.31,198,48.76,1
CUST002847,34.0,Male,43,West,Debit Card,5,7.0,15.28,305,52.46,1
CUST002848,52.0,Female,18,West,PayPal,4,10.0,7.4,92,49.35,0
CUST002849,66.0,Male,7,West,PayPal,3,4.0,13.52,264,35.71,0
CUST002850,28.0,Female,50,East,Credit Card,3,5.0,17.32,243,53.0,0
CUST002851,38.0,Male,26,East,PayPal,2,4.0,5.58,116,38.01,0
CUST002852,69.0,Male,8,East,Debit Card,1,,12.44,95,49.8,0
CUST002853,,Female,6,West,Credit Card,4,7.0,10.94,213,40.47,0
CUST002854,21.0,Male,30,West,Debit Card,3,6.0,8.18,246,46.94,0
CUST002855,51.0,Female,39,South,Debit Card,2,,10.67,173,48.65,0
CUST002856,69.0,Male,23,North,Debit Card,5,10.0,19.75,285,55.82,1
CUST002857,65.0,Male,32,South,PayPal,3,,15.85,79,50.23,0
CUST002858,,Male,22,East,Debit Card,1,,9.49,280,42.62,0
CUST002859,57.0,Female,42,South,PayPal,1,10.0,14.08,149,62.77,0
CUST002860,52.0,Female,43,West,Debit Card,3,3.0,8.7,279,41.03,1
CUST002861,58.0,Male,57,East,PayPal,0,,14.16,351,51.84,1
CUST002862,,Female,45,East,PayPal,4,7.0,18.44,226,54.93,0
CUST002863,69.0,Male,9,North,PayPal,1,10.0,13.35,323,51.39,1
CUST002864,46.0,Female,31,North,Debit Card,1,1.0,16.0,118,40.03,1
CUST002865,55.0,Female,7,East,Debit Card,2,4.0,11.8,73,36.44,0
CUST002866,59.0,Male,9,East,PayPal,3,10.0,12.86,6,50.4,0
CUST002867,38.0,Male,13,South,Debit Card,2,8.0,15.43,321,48.32,1
CUST002868,59.0,Male,58,East,PayPal,2,4.0,17.19,22,53.68,0
CUST002869,30.0,Male,3,West,Debit Card,2,1.0,14.89,179,28.81,1
CUST002870,66.0,Male,35,South,PayPal,1,5.0,19.66,196,52.4,0
CUST002871,58.0,Female,33,West,PayPal,1,1.0,17.3,109,40.71,1
CUST002872,34.0,Female,21,West,Credit Card,3,9.0,16.66,185,54.58,0
CUST002873,26.0,Male,31,West,Debit Card,0,8.0,17.68,55,56.4,0
CUST002874,58.0,Male,52,East,Debit Card,2,7.0,9.22,229,55.01,0
CUST002875,18.0,Male,34,North,Credit Card,3,5.0,11.48,19,45.83,0
CUST002876,19.0,Female,32,North,PayPal,4,4.0,13.47,364,40.61,1
CUST002877,65.0,Male,57,West,PayPal,5,,11.94,216,55.79,1
CUST002878,46.0,Male,35,East,Credit Card,0,3.0,17.71,48,48.67,1
CUST002879,50.0,Female,15,South,Credit Card,2,,5.41,160,46.0,0
CUST002880,,Female,56,West,PayPal,2,5.0,8.14,273,51.63,0
CUST002881,67.0,Female,32,South,Debit Card,1,5.0,18.23,96,49.57,0
CUST002882,57.0,Female,6,South,Credit Card,0,1.0,5.89,30,27.53,1
CUST002883,38.0,Male,45,East,Credit Card,1,10.0,8.4,121,60.15,0
CUST002884,45.0,Female,21,East,Credit Card,3,8.0,10.27,354,47.05,1
CUST002885,28.0,Female,33,North,Credit Card,1,7.0,16.26,190,53.62,0
CUST002886,51.0,Male,32,North,Credit Card,2,1.0,13.4,152,36.46,1
CUST002887,25.0,Male,52,East,Credit Card,0,4.0,19.32,255,54.87,0
CUST002888,39.0,Male,19,West,PayPal,2,4.0,8.42,191,37.77,0
CUST002889,25.0,Female,33,North,PayPal,4,9.0,18.08,142,57.52,0
CUST002890,66.0,Male,28,South,Credit Card,1,10.0,9.24,246,56.11,0
CUST002891,32.0,Female,31,West,PayPal,2,2.0,8.68,34,36.39,1
CUST002892,34.0,Female,21,South,Debit Card,2,,12.48,187,39.72,0
CUST002893,40.0,Female,54,East,Debit Card,1,10.0,6.07,86,63.23,0
CUST002894,41.0,Male,34,South,Credit Card,4,3.0,10.76,161,38.97,1
CUST002895,62.0,Female,15,West,Debit Card,1,,10.34,364,54.39,1
CUST002896,36.0,Male,14,East,Debit Card,1,5.0,7.4,118,39.87,0
CUST002897,22.0,Male,19,West,PayPal,1,7.0,17.91,111,51.37,0
CUST002898,49.0,Male,43,South,PayPal,3,5.0,10.79,58,45.77,0
CUST002899,61.0,Female,15,West,PayPal,3,5.0,19.73,18,42.18,0
CUST002900,18.0,Female,6,East,PayPal,3,4.0,18.5,359,36.63,1
CUST002901,40.0,Female,52,South,Debit Card,4,9.0,7.92,140,57.62,0
CUST002902,54.0,Male,9,South,Credit Card,2,6.0,12.58,194,40.3,0
CUST002903,25.0,Female,37,North,PayPal,3,10.0,14.03,130,59.85,0
CUST002904,30.0,Female,20,North,Debit Card,0,6.0,17.28,212,49.9,0
CUST002905,25.0,Female,34,West,PayPal,2,6.0,18.28,284,50.0,0
CUST002906,40.0,Female,38,North,Debit Card,1,6.0,14.36,120,51.29,0
CUST002907,60.0,Female,26,North,PayPal,1,1.0,5.53,42,32.91,1
CUST002908,18.0,Male,18,North,Credit Card,0,6.0,12.22,3,47.21,0
CUST002909,62.0,Male,28,North,PayPal,1,4.0,18.27,229,45.48,0
CUST002910,68.0,Male,55,East,Credit Card,2,2.0,15.71,229,45.92,1
CUST002911,41.0,Male,51,East,PayPal,4,6.0,18.05,343,52.07,1
CUST002912,52.0,Female,9,North,PayPal,5,1.0,15.11,141,28.23,1
CUST002913,41.0,Male,32,West,PayPal,1,1.0,5.66,57,33.77,1
CUST002914,34.0,Female,59,East,Debit Card,2,5.0,19.52,216,59.44,0
CUST002915,22.0,Male,53,North,Debit Card,2,6.0,18.77,131,57.69,0
CUST002916,37.0,Male,56,East,Credit Card,2,2.0,6.9,114,43.13,1
CUST002917,38.0,Male,59,South,Credit Card,0,10.0,6.69,191,66.94,0
CUST002918,,Female,6,East,Debit Card,3,8.0,13.09,243,46.38,0
CUST002919,48.0,Female,14,East,Credit Card,2,4.0,16.36,294,40.48,0
CUST002920,63.0,Male,28,West,Credit Card,1,4.0,10.73,315,42.57,1
CUST002921,,Female,58,East,Debit Card,4,10.0,7.05,28,61.15,0
CUST002922,28.0,Male,24,West,Debit Card,0,5.0,12.66,26,44.98,0
CUST002923,69.0,Male,13,South,Debit Card,4,10.0,10.06,84,48.75,0
CUST002924,32.0,Male,43,North,Debit Card,4,4.0,10.28,347,43.29,1
CUST002925,36.0,Female,12,West,PayPal,1,5.0,14.67,321,43.62,1
CUST002926,24.0,Male,51,East,Debit Card,1,10.0,18.28,330,67.81,1
CUST002927,68.0,Male,19,East,Credit Card,1,3.0,13.38,202,39.75,1
CUST002928,45.0,Male,21,West,PayPal,4,8.0,15.31,61,49.07,0
CUST002929,68.0,Female,27,South,PayPal,0,6.0,14.9,185,51.79,0
CUST002930,60.0,Male,58,North,Credit Card,2,8.0,13.27,246,62.31,0
CUST002931,22.0,Female,19,East,PayPal,2,5.0,9.66,1,41.24,0
CUST002932,22.0,Male,24,South,Credit Card,2,7.0,10.67,243,48.61,0
CUST002933,47.0,Female,26,North,PayPal,4,,9.74,32,53.7,0
CUST002934,49.0,Male,45,North,PayPal,4,7.0,18.76,235,56.64,0
CUST002935,25.0,Male,28,East,Credit Card,4,6.0,17.4,17,49.43,0
CUST002936,27.0,Female,46,West,Credit Card,2,10.0,13.69,89,64.86,0
CUST002937,55.0,Female,56,East,Credit Card,4,4.0,18.68,52,51.81,0
CUST002938,64.0,Male,18,East,Credit Card,3,6.0,18.3,164,45.51,0
CUST002939,49.0,Female,44,East,Debit Card,2,9.0,18.92,303,63.13,1
CUST002940,65.0,Male,36,South,Debit Card,4,4.0,8.33,32,38.24,0
CUST002941,45.0,Male,42,West,Credit Card,2,6.0,15.76,198,53.91,0
CUST002942,34.0,Male,29,South,Debit Card,2,6.0,14.14,351,47.31,1
CUST002943,48.0,Female,17,East,Credit Card,1,3.0,16.01,201,40.53,1
CUST002944,25.0,Male,4,West,Credit Card,2,4.0,8.95,107,35.26,0
CUST002945,57.0,Female,44,North,PayPal,0,3.0,15.42,336,46.96,1
CUST002946,42.0,Male,45,West,Credit Card,2,3.0,11.15,345,44.12,1
CUST002947,26.0,Female,59,East,Credit Card,1,10.0,17.51,296,69.19,0
CUST002948,,Female,29,West,Credit Card,1,4.0,16.93,28,44.24,0
CUST002949,32.0,Male,4,North,Credit Card,3,4.0,8.17,337,31.58,1
CUST002950,67.0,Female,10,North,PayPal,3,6.0,7.76,287,38.92,0
CUST002951,20.0,Male,25,West,Credit Card,2,4.0,15.77,119,43.74,0
CUST002952,66.0,Male,31,North,PayPal,3,6.0,13.26,343,47.48,1
CUST002953,53.0,Male,3,South,Credit Card,2,2.0,13.36,31,28.52,1
CUST002954,21.0,Male,47,West,PayPal,2,4.0,16.29,154,49.97,0
CUST002955,31.0,Male,2,North,Debit Card,1,2.0,17.82,260,31.82,1
CUST002956,58.0,Female,57,North,PayPal,2,8.0,8.58,107,57.56,0
CUST002957,,Male,25,West,PayPal,0,,13.33,251,55.67,0
CUST002958,42.0,Female,49,South,Credit Card,1,7.0,17.43,363,60.76,1
CUST002959,67.0,Female,6,West,PayPal,2,6.0,18.09,107,43.99,0
CUST002960,27.0,Male,26,North,PayPal,1,8.0,9.31,117,51.58,0
CUST002961,38.0,Female,8,West,Credit Card,1,4.0,6.56,245,33.62,0
CUST002962,,Male,35,North,Debit Card,3,10.0,8.49,79,55.76,0
CUST002963,29.0,Female,27,East,Debit Card,3,2.0,19.18,229,37.72,1
CUST002964,44.0,Female,25,West,Debit Card,3,4.0,11.94,23,41.23,0
CUST002965,57.0,Female,18,West,PayPal,2,5.0,11.28,197,43.34,0
CUST002966,,Male,54,North,Credit Card,4,9.0,5.2,361,57.06,1
CUST002967,30.0,Female,1,North,Debit Card,2,5.0,5.77,188,34.02,0
CUST002968,49.0,Male,48,North,Debit Card,2,9.0,15.03,217,61.86,0
CUST002969,48.0,Female,39,North,Debit Card,1,9.0,13.85,247,58.31,0
CUST002970,33.0,Female,3,West,Debit Card,1,8.0,13.63,154,45.67,0
CUST002971,49.0,Female,55,North,Credit Card,1,5.0,6.65,195,50.66,0
CUST002972,49.0,Female,4,West,Debit Card,1,2.0,10.28,116,29.75,1
CUST002973,51.0,Male,41,South,PayPal,1,5.0,17.19,196,51.58,0
CUST002974,28.0,Male,37,West,PayPal,3,1.0,7.62,55,33.86,1
CUST002975,27.0,Female,51,North,Credit Card,2,8.0,18.24,175,61.17,0
CUST002976,32.0,Female,15,North,Debit Card,0,2.0,6.82,144,35.08,1
CUST002977,34.0,Male,8,South,Debit Card,2,7.0,7.54,314,39.9,1
CUST002978,57.0,Male,38,West,PayPal,1,2.0,12.17,363,42.17,1
CUST002979,35.0,Male,50,South,Credit Card,2,5.0,19.18,217,54.43,0
CUST002980,26.0,Male,19,West,PayPal,2,10.0,9.94,257,53.73,0
CUST002981,,Female,56,North,Credit Card,4,7.0,14.87,127,57.44,0
CUST002982,57.0,Female,47,West,Credit Card,5,6.0,13.83,173,50.17,1
CUST002983,31.0,Male,26,North,Credit Card,1,5.0,7.24,94,41.59,0
CUST002984,42.0,Male,39,North,PayPal,0,6.0,8.72,219,50.73,0
CUST002985,67.0,Male,10,East,Credit Card,1,2.0,18.95,52,36.44,1
CUST002986,39.0,Male,38,East,PayPal,4,10.0,7.77,19,55.59,0
CUST002987,69.0,Male,14,West,PayPal,2,,15.43,358,30.99,1
CUST002988,47.0,Male,49,North,Debit Card,1,1.0,19.47,237,47.03,1
CUST002989,37.0,Female,41,South,PayPal,1,8.0,6.79,171,52.0,0
CUST002990,38.0,Female,19,North,PayPal,4,3.0,10.99,275,33.64,1
CUST002991,61.0,Female,30,South,Debit Card,2,3.0,8.36,295,37.36,1
CUST002992,49.0,Male,5,West,Debit Card,1,9.0,8.32,364,47.14,1
CUST002993,68.0,Male,55,West,Debit Card,2,6.0,6.78,160,53.51,0
CUST002994,63.0,Male,31,South,Credit Card,2,4.0,14.74,240,42.86,0
CUST002995,66.0,Female,7,South,Credit Card,5,4.0,16.2,65,36.55,1
CUST002996,38.0,Male,19,North,Debit Card,3,7.0,15.15,217,47.38,0
CUST002997,52.0,Male,31,West,Credit Card,4,6.0,18.87,47,49.32,0
CUST002998,49.0,Female,52,North,Debit Card,1,2.0,7.19,74,41.56,1
CUST002999,47.0,Male,58,South,Credit Card,2,9.0,9.8,164,62.35,0
CUST003000,56.0,Female,39,East,PayPal,2,2.0,10.17,198,40.36,1
CUST003001,66.0,Female,24,East,Credit Card,0,8.0,8.48,328,51.65,1
CUST003002,29.0,Male,34,East,Credit Card,1,4.0,7.13,148,42.71,0
CUST003003,58.0,Female,57,South,PayPal,0,10.0,12.3,86,68.2,0
CUST003004,64.0,Male,23,North,Debit Card,3,1.0,17.52,9,33.18,1
CUST003005,35.0,Female,48,West,Credit Card,3,1.0,19.32,253,41.58,1
CUST003006,38.0,Male,45,South,Credit Card,1,9.0,6.94,232,59.44,0
CUST003007,30.0,Female,40,East,PayPal,0,4.0,17.35,247,51.56,0
CUST003008,38.0,Male,6,North,PayPal,1,1.0,17.37,1,32.82,1
CUST003009,25.0,Female,38,West,PayPal,2,3.0,10.83,267,41.09,1
CUST003010,63.0,Female,41,West,PayPal,1,3.0,6.65,105,41.77,1
CUST003011,57.0,Female,36,South,Debit Card,0,7.0,19.85,234,59.46,0
CUST003012,63.0,Male,27,South,Credit Card,2,,14.83,257,46.89,0
CUST003013,24.0,Male,11,West,Credit Card,5,8.0,19.73,81,48.29,1
CUST003014,,Female,5,West,Credit Card,0,7.0,12.25,123,44.54,0
CUST003015,61.0,Male,57,East,Credit Card,2,1.0,10.93,172,41.81,1
CUST003016,49.0,Female,17,West,Debit Card,3,3.0,8.71,307,33.32,1
CUST003017,28.0,Male,52,South,Credit Card,2,9.0,19.75,273,64.46,0
CUST003018,39.0,Female,7,North,Debit Card,2,4.0,8.8,359,32.2,1
CUST003019,39.0,Male,27,East,Debit Card,2,3.0,5.36,247,35.96,1
CUST003020,60.0,Female,47,East,PayPal,2,5.0,12.69,363,51.08,1
CUST003021,,Female,57,West,PayPal,3,8.0,10.66,194,60.05,0
CUST003022,39.0,Female,15,North,Credit Card,1,1.0,8.92,112,30.87,1
CUST003023,45.0,Female,46,East,Debit Card,6,2.0,14.52,23,40.83,1
CUST003024,46.0,Male,13,South,PayPal,2,7.0,10.46,315,45.59,1
CUST003025,30.0,Female,11,West,Debit Card,4,,11.03,202,27.25,1
CUST003026,35.0,Male,45,South,PayPal,1,5.0,5.35,106,47.94,0
CUST003027,19.0,Male,26,West,Debit Card,2,10.0,13.84,94,58.55,0
CUST003028,46.0,Female,22,East,Credit Card,1,8.0,6.83,25,46.6,0
CUST003029,38.0,Male,28,West,Credit Card,2,6.0,8.21,145,44.62,0
CUST003030,32.0,Male,24,North,Debit Card,1,3.0,15.76,19,39.52,1
CUST003031,,Male,29,South,PayPal,7,7.0,9.7,210,43.31,1
CUST003032,44.0,Female,9,North,PayPal,2,,7.45,82,30.78,1
